world_config_id,socket_id,resource_id,resource_descriptor,purity,assignment_source,source_game_build,source_sha256
default_502094,BP_ResourceNode111_3367,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode112,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode113,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode114,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode115,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode116,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode117,copper,Desc_OreCopper_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode118_4340,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode119,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode121_4877,caterium,Desc_OreGold_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode121_UAID_40B076DF2F7938DF01_2097772508,caterium,Desc_OreGold_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode122,coal,Desc_Coal_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode123_5084,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode124_5785,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode125_5930,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode126_6409,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode127,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode128_5242,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode129,coal,Desc_Coal_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode12_91,iron,Desc_OreIron_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode13,iron,Desc_OreIron_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode130,coal,Desc_Coal_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode131,copper,Desc_OreCopper_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode132_5908,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode133_6963,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode134_8590,caterium,Desc_OreGold_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode135,sam,Desc_SAM_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode136,raw_quartz,Desc_RawQuartz_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode136_UAID_40B076DF2F7975DF01_1587576239,raw_quartz,Desc_RawQuartz_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode136_UAID_40B076DF2F7975DF01_1617269241,raw_quartz,Desc_RawQuartz_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode136_UAID_40B076DF2F7975DF01_1622351243,raw_quartz,Desc_RawQuartz_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode137_2248,raw_quartz,Desc_RawQuartz_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode138_590,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode139_909,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode140,caterium,Desc_OreGold_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode141,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode142,caterium,Desc_OreGold_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode142_UAID_40B076DF2F79E8DD01_2087440367,caterium,Desc_OreGold_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode142_UAID_40B076DF2F79E9DD01_1434900545,caterium,Desc_OreGold_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode142_UAID_40B076DF2F79E9DD01_1872254547,caterium,Desc_OreGold_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode143_1543,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode144_1644,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode145_1749,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode146,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode147,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode148,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode149,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode14_609,crude_oil,Desc_LiquidOil_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode15,crude_oil,Desc_LiquidOil_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode150,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode151,crude_oil,Desc_LiquidOil_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode152_995,crude_oil,Desc_LiquidOil_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode153,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode154,crude_oil,Desc_LiquidOil_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode155,crude_oil,Desc_LiquidOil_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode156,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode157,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode158,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode159,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode16,crude_oil,Desc_LiquidOil_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode160,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode161,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode162_5199,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode163,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode164,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode165,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode166,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode167,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode168,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode169_UAID_40B076DF2F7939DE01_2083925623,caterium,Desc_OreGold_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode170_363,sulfur,Desc_Sulfur_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode172,sam,Desc_SAM_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode172_UAID_40B076DF2F79DFD901_1471130569,sam,Desc_SAM_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode173,iron,Desc_OreIron_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode174,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode175,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode176_UAID_40B076DF2F793BDF01_1694110039,caterium,Desc_OreGold_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode177,sulfur,Desc_Sulfur_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode178,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode179,copper,Desc_OreCopper_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode180,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode181,limestone,Desc_Stone_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode182,limestone,Desc_Stone_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode184,iron,Desc_OreIron_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode185,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode186,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode187_0,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode188,copper,Desc_OreCopper_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode189,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode190,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode191,limestone,Desc_Stone_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode192_0,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode193,limestone,Desc_Stone_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode194,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode195,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode196,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode197,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode198,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode199,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode200,iron,Desc_OreIron_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode201,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode202,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode203,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode204_0,iron,Desc_OreIron_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode205,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode206,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode207,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode208,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode209,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode20_3137,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode20_UAID_04D9F5D42711A7C902_1245462149,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode210,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode211,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode212,copper,Desc_OreCopper_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode213,copper,Desc_OreCopper_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode214,copper,Desc_OreCopper_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode215,copper,Desc_OreCopper_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode216,copper,Desc_OreCopper_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode217,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode218,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode219,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode220,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode221,iron,Desc_OreIron_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode222,iron,Desc_OreIron_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode223,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode224,limestone,Desc_Stone_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode225,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode226,limestone,Desc_Stone_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode227,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode228,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode229,limestone,Desc_Stone_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode230,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode231,raw_quartz,Desc_RawQuartz_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode232,raw_quartz,Desc_RawQuartz_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode233,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode234,limestone,Desc_Stone_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode235,copper,Desc_OreCopper_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode236,iron,Desc_OreIron_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode237,copper,Desc_OreCopper_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode238,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode239,iron,Desc_OreIron_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode23_96,crude_oil,Desc_LiquidOil_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode240,caterium,Desc_OreGold_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode241,sam,Desc_SAM_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode241_UAID_40B076DF2F7947D301_1723440520,sam,Desc_SAM_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode24_97,crude_oil,Desc_LiquidOil_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode25_98,crude_oil,Desc_LiquidOil_C,impure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode26_99,crude_oil,Desc_LiquidOil_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode27_100,crude_oil,Desc_LiquidOil_C,pure,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode28_101,crude_oil,Desc_LiquidOil_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode29_102,crude_oil,Desc_LiquidOil_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
default_502094,BP_ResourceNode30_103,crude_oil,Desc_LiquidOil_C,normal,installed_world_default,CL-502094,1b6d2b740081eb56c0d77136aed0d330ea4696dee13d1075fc231574ee7552b0
