fixture_foundation_id,instance_index,class_path,x_cm,y_cm,z_cm,east_m,north_m,origin_elevation_m,foundation_height_m,top_elevation_m,quat_x,quat_y,quat_z,quat_w,scale_x,scale_y,scale_z,recipe_path,save_build
fnd_0066,588,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-153600.0,-30399.99999513282,-500.0,-1536.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0067,589,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-153600.0,-31199.99999513282,-500.0,-1536.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0068,590,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-153600.0,-31999.99999513282,-500.0,-1536.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0069,591,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-154400.0,-29599.99999513282,-500.0,-1544.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0070,592,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-155200.0,-29599.99999513282,-500.0,-1552.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0071,593,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-156000.0,-29599.99999513282,-500.0,-1560.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0072,594,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-156800.0,-29599.99999513282,-500.0,-1568.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0073,595,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-157600.0,-29599.99999513282,-500.0,-1576.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0074,596,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-158400.0,-29599.99999513282,-500.0,-1584.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0075,597,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-159200.0,-29599.99999513282,-500.0,-1592.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0076,598,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160000.0,-29599.99999513282,-500.0,-1600.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0077,599,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160800.0,-29599.99999513282,-500.0,-1608.0,295.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0078,600,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-154400.0,-30399.99999513282,-500.0,-1544.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0079,601,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-155200.0,-30399.99999513282,-500.0,-1552.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0080,602,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-156000.0,-30399.99999513282,-500.0,-1560.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0081,603,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-156800.0,-30399.99999513282,-500.0,-1568.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0082,604,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-157600.0,-30399.99999513282,-500.0,-1576.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0083,605,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-158400.0,-30399.99999513282,-500.0,-1584.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0084,606,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-159200.0,-30399.99999513282,-500.0,-1592.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0085,607,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160000.0,-30399.99999513282,-500.0,-1600.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0086,608,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160800.0,-30399.99999513282,-500.0,-1608.0,303.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0087,609,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-154400.0,-31199.99999513282,-500.0,-1544.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0088,610,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-155200.0,-31199.99999513282,-500.0,-1552.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0089,611,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-156000.0,-31199.99999513282,-500.0,-1560.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0090,612,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-156800.0,-31199.99999513282,-500.0,-1568.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0091,613,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-157600.0,-31199.99999513282,-500.0,-1576.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0092,614,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-158400.0,-31199.99999513282,-500.0,-1584.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0093,615,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-159200.0,-31199.99999513282,-500.0,-1592.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0094,616,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160000.0,-31199.99999513282,-500.0,-1600.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0095,617,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160800.0,-31199.99999513282,-500.0,-1608.0,311.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0096,618,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-154400.0,-31999.99999513282,-500.0,-1544.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0097,619,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-155200.0,-31999.99999513282,-500.0,-1552.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0098,620,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-156000.0,-31999.99999513282,-500.0,-1560.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0099,621,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-156800.0,-31999.99999513282,-500.0,-1568.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0100,622,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-157600.0,-31999.99999513282,-500.0,-1576.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0101,623,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-158400.0,-31999.99999513282,-500.0,-1584.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0102,624,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-159200.0,-31999.99999513282,-500.0,-1592.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0103,625,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160000.0,-31999.99999513282,-500.0,-1600.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0104,626,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-160800.0,-31999.99999513282,-500.0,-1608.0,319.9999999513282,-5.0,4.0,-3.0,-0.0,0.0,-0.7071067811865476,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0105,627,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-161600.0,-29599.99999513282,-500.0,-1616.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0106,628,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-29599.99999513282,-500.0,-1624.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0107,629,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-29599.99999513282,-500.0,-1632.0,295.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0108,630,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-161600.0,-30399.99999513282,-500.0,-1616.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0109,631,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-161600.0,-31199.99999513282,-500.0,-1616.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0110,632,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-161600.0,-31999.99999513282,-500.0,-1616.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0111,633,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-161600.0,-32799.99999513282,-500.0,-1616.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0112,634,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-161600.0,-33599.99999513282,-500.0,-1616.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0113,635,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-161600.0,-34399.99999513282,-500.0,-1616.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0114,636,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-30399.99999513282,-500.0,-1624.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0115,637,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-31199.99999513282,-500.0,-1624.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0116,638,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-31999.99999513282,-500.0,-1624.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0117,639,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-32799.99999513282,-500.0,-1624.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0118,640,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-33599.99999513282,-500.0,-1624.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0119,641,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-162400.0,-34399.99999513282,-500.0,-1624.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0120,642,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-30399.99999513282,-500.0,-1632.0,303.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0121,643,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-31199.99999513282,-500.0,-1632.0,311.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0122,644,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-31999.99999513282,-500.0,-1632.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0123,645,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-32799.99999513282,-500.0,-1632.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0124,646,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-33599.99999513282,-500.0,-1632.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0125,647,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-163200.0,-34399.99999513282,-500.0,-1632.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.9999999999999999,6.123233995736766e-17,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0126,648,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-34399.99999513282,-500.0,-1640.0,343.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0127,649,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-33599.99999513282,-500.0,-1640.0,335.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0128,650,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-32799.99999513282,-500.0,-1640.0,327.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
fnd_0129,651,/Game/FactoryGame/Buildable/Building/Foundation/Build_Foundation_8x4_01.Build_Foundation_8x4_01_C,-164000.0,-31999.99999513282,-500.0,-1640.0,319.9999999513282,-5.0,4.0,-3.0,0.0,-0.0,0.7071067811865475,0.7071067811865477,1.0,1.0,1.0,/Game/FactoryGame/Recipes/Buildings/Foundations/Recipe_Foundation_8x4_01.Recipe_Foundation_8x4_01_C,502094
