schematic_id,recipe_id,unlock_class,game_build_id
CBG_Ramps_Corners_Coated_C,Recipe_Ramp_UpCorner_Polished_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Coated_C,Recipe_Ramp_DownCorner_Polished_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Coated_C,Recipe_Ramp_DownCorner_Polished_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Coated_C,Recipe_Ramp_DownCorner_Polished_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_DiagonalRamps_C,Recipe_Ramp_Diagonal_8x1_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_DiagonalRamps_C,Recipe_Ramp_Diagonal_8x2_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_DiagonalRamps_C,Recipe_Ramp_Diagonal_8x4_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_DiagonalRamps_C,Recipe_Ramp_Diagonal_8x1_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_DiagonalRamps_C,Recipe_Ramp_Diagonal_8x2_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_DiagonalRamps_C,Recipe_Ramp_Diagonal_8x4_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Asphalt_C,Recipe_Ramp_DownCorner_Asphalt_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Asphalt_C,Recipe_Ramp_DownCorner_Asphalt_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Asphalt_C,Recipe_Ramp_DownCorner_Asphalt_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Asphalt_C,Recipe_Ramp_UpCorner_Asphalt_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Asphalt_C,Recipe_Ramp_UpCorner_Asphalt_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Asphalt_C,Recipe_Ramp_UpCorner_Asphalt_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Concrete_C,Recipe_Ramp_DownCorner_Concrete_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Concrete_C,Recipe_Ramp_DownCorner_Concrete_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Concrete_C,Recipe_Ramp_DownCorner_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Concrete_C,Recipe_Ramp_UpCorner_Concrete_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Concrete_C,Recipe_Ramp_UpCorner_Concrete_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Concrete_C,Recipe_Ramp_UpCorner_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Metal_C,Recipe_Ramp_DownCorner_Metal_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Metal_C,Recipe_Ramp_DownCorner_Metal_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Metal_C,Recipe_Ramp_DownCorner_Metal_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Metal_C,Recipe_Ramp_UpCorner_Metal_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Metal_C,Recipe_Ramp_UpCorner_Metal_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Corners_Metal_C,Recipe_Ramp_UpCorner_Metal_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoundationExpansionPack_C,Recipe_RampDouble_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoundationExpansionPack_C,Recipe_RampDouble_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoundationExpansionPack_C,Recipe_Ramp_8x8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Asphalt_C,Recipe_RampDouble_Asphalt_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Asphalt_C,Recipe_RampDouble_Asphalt_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Asphalt_C,Recipe_RampDouble_Asphalt_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Coated_C,Recipe_RampDouble_Polished_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Coated_C,Recipe_RampDouble_Polished_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Coated_C,Recipe_RampDouble_Polished_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Concrete_C,Recipe_RampDouble_Concrete_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Concrete_C,Recipe_RampDouble_Concrete_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Concrete_C,Recipe_RampDouble_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Metal_C,Recipe_RampDouble_Metal_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Metal_C,Recipe_RampDouble_Metal_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Double_Metal_C,Recipe_RampDouble_Metal_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedCornerRamps_C,Recipe_RampInverted_8x1_Corner_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedCornerRamps_C,Recipe_RampInverted_8x2_Corner_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedCornerRamps_C,Recipe_RampInverted_8x4_Corner_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedCornerRamps_C,Recipe_RampInverted_8x1_Corner_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedCornerRamps_C,Recipe_RampInverted_8x2_Corner_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedCornerRamps_C,Recipe_RampInverted_8x4_Corner_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Asphalt_C,Recipe_InvertedRamp_DCorner_Asphalt_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Asphalt_C,Recipe_InvertedRamp_DCorner_Asphalt_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Asphalt_C,Recipe_InvertedRamp_DCorner_Asphalt_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Asphalt_C,Recipe_InvertedRamp_UCorner_Asphalt_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Asphalt_C,Recipe_InvertedRamp_UCorner_Asphalt_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Asphalt_C,Recipe_InvertedRamp_UCorner_Asphalt_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Coated_C,Recipe_InvertedRamp_DCorner_Polished_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Coated_C,Recipe_InvertedRamp_DCorner_Polished_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Coated_C,Recipe_InvertedRamp_DCorner_Polished_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Coated_C,Recipe_InvertedRamp_UCorner_Polished_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Coated_C,Recipe_InvertedRamp_UCorner_Polished_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Coated_C,Recipe_InvertedRamp_UCorner_Polished_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Concrete_C,Recipe_InvertedRamp_DCorner_Concrete_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Concrete_C,Recipe_InvertedRamp_DCorner_Concrete_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Concrete_C,Recipe_InvertedRamp_DCorner_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Concrete_C,Recipe_InvertedRamp_UCorner_Concrete_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Concrete_C,Recipe_InvertedRamp_UCorner_Concrete_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Concrete_C,Recipe_InvertedRamp_UCorner_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Metal_C,Recipe_InvertedRamp_DCorner_Metal_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Metal_C,Recipe_InvertedRamp_DCorner_Metal_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Metal_C,Recipe_InvertedRamp_DCorner_Metal_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Metal_C,Recipe_InvertedRamp_UCorner_Metal_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Metal_C,Recipe_InvertedRamp_UCorner_Metal_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_InvCorners_Metal_C,Recipe_InvertedRamp_UCorner_Metal_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedRampPack_C,Recipe_RampInverted_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedRampPack_C,Recipe_RampInverted_8x2_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_InvertedRampPack_C,Recipe_Ramp_8x4_Inverted_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Coated_C,Recipe_InvertedRamp_Polished_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Coated_C,Recipe_InvertedRamp_Polished_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Coated_C,Recipe_InvertedRamp_Polished_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Concrete_C,Recipe_InvertedRamp_Concrete_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Concrete_C,Recipe_InvertedRamp_Concrete_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Concrete_C,Recipe_InvertedRamp_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Metal_C,Recipe_InvertedRamp_Metal_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Metal_C,Recipe_InvertedRamp_Metal_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Ramps_Inverted_Metal_C,Recipe_InvertedRamp_Metal_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Ladders_C,Recipe_Ladder_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FrameworkFoundations_C,Recipe_Flat_Frame_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FrameworkFoundations_C,Recipe_FoundationGlass_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FrameworkFoundations_C,Recipe_Foundation_Frame_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FrameworkFoundations_C,Recipe_Wall_Frame_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FrameworkFoundations_C,Recipe_Ramp_Frame_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FrameworkFoundations_C,Recipe_Ramp_Frame_Inverted_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FactoryRailing_C,Recipe_Fence_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FactoryFence_C,Recipe_Railing_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Walkways_C,Recipe_Walkway_Straight_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Walkways_C,Recipe_Walkway_Cross_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Walkways_C,Recipe_Walkway_T_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Walkways_C,Recipe_Walkway_Turn_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Walkways_C,Recipe_Walkway_Ramp_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoudationPillar_C,Recipe_PillarMiddle_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoudationPillar_C,Recipe_PillarBase_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoudationPillar_C,Recipe_Pillar_Small_Metal_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoudationPillar_C,Recipe_PillarBase_Small_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Coated_C,Recipe_Stair_PolishedConcrete_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Coated_C,Recipe_Stair_PolishedConcrete_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Coated_C,Recipe_Stair_PolishedConcrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoundationStairs_C,Recipe_Stair_FicsitSet_8x1_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoundationStairs_C,Recipe_Stair_FicsitSet_8x2_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FoundationStairs_C,Recipe_Stair_FicsitSet_8x4_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Asphalt_C,Recipe_Stair_Asphalt_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Asphalt_C,Recipe_Stair_Asphalt_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Asphalt_C,Recipe_Stair_Asphalt_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Concrete_C,Recipe_Stair_Concrete_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Concrete_C,Recipe_Stair_Concrete_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Concrete_C,Recipe_Stair_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Metal_C,Recipe_Stair_GripMetal_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Metal_C,Recipe_Stair_GripMetal_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Stairs_Metal_C,Recipe_Stair_GripMetal_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_QuarterPipes_Concrete_C,Recipe_DownQuarterPipe_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_QuarterPipes_Concrete_C,Recipe_DownQuarterPipe_ConcreteInCorner_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_QuarterPipes_Concrete_C,Recipe_DownQuarterPipe_ConcreteOutCorner_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_QuarterPipes_Concrete_C,Recipe_QuarterPipe_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_QuarterPipes_Concrete_C,Recipe_QuarterPipeInCorner_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_QuarterPipes_Concrete_C,Recipe_QuarterPipeOutCorner_Concrete_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FactoryCart_C,Recipe_FactoryCart_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_FactoryCart_C,Recipe_VehiclePath_FactoryCart_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_CyberWagon_C,Recipe_CyberWagon_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_WallPowerPolesMK3_C,Recipe_PowerPoleWallMk3_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_WallPowerPolesMK3_C,Recipe_PowerPoleWallDoubleMk3_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_ConveyorWallMount_C,Recipe_ConveyorPoleWall_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_ConveryWalls_Normal_C,Recipe_Wall_Conveyor_8x4_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_ConveryWalls_Normal_C,Recipe_Wall_Conveyor_8x4_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_ConveryWalls_Normal_C,Recipe_Wall_Conveyor_8x4_03_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Conveyor_C,Recipe_Wall_Concrete_8x4_ConveyorHole_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Conveyor_C,Recipe_Wall_Concrete_8x4_ConveyorHole_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Conveyor_C,Recipe_Wall_Concrete_8x4_ConveyorHole_03_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Customizer_ConcreteWallMaterial_C,Recipe_Material_Wall_Concrete_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_DiagonalDown_C,Recipe_Wall_Concrete_FlipTris_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_DiagonalDown_C,Recipe_Wall_Concrete_FlipTris_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_DiagonalDown_C,Recipe_Wall_Concrete_FlipTris_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_DiagonalDown_C,Recipe_Wall_Concrete_FlipTris_8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Diagonal_Down_Wallset_C,Recipe_Wall_Orange_FlipTris_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Diagonal_Down_Wallset_C,Recipe_Wall_Orange_FlipTris_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Diagonal_Down_Wallset_C,Recipe_Wall_Orange_FlipTris_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Diagonal_Down_Wallset_C,Recipe_Wall_Orange_FlipTris_8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_DiagonalDown_C,Recipe_SteelWall_FlipTris_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_DiagonalDown_C,Recipe_SteelWall_FlipTris_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_DiagonalDown_C,Recipe_SteelWall_FlipTris_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_DiagonalDown_C,Recipe_SteelWall_FlipTris_8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Customizer_SteelWallMaterial_C,Recipe_Material_Wall_Steel_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Conveyor_C,Recipe_Wall_Conveyor_8x4_01_Steel_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Conveyor_C,Recipe_Wall_Conveyor_8x4_02_Steel_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Conveyor_C,Recipe_Wall_Conveyor_8x4_03_Steel_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_DiagonalUp_C,Recipe_SteelWall_Tris_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_DiagonalUp_C,Recipe_SteelWall_Tris_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_DiagonalUp_C,Recipe_SteelWall_Tris_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_DiagonalUp_C,Recipe_SteelWall_Tris_8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Diagonal_Up_WallSet_C,Recipe_Wall_Orange_Tris_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Diagonal_Up_WallSet_C,Recipe_Wall_Orange_Tris_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Diagonal_Up_WallSet_C,Recipe_Wall_Orange_Tris_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Diagonal_Up_WallSet_C,Recipe_Wall_Orange_Tris_8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_DiagonalUp_C,Recipe_Wall_Concrete_Tris_8x1_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_DiagonalUp_C,Recipe_Wall_Concrete_Tris_8x2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_DiagonalUp_C,Recipe_Wall_Concrete_Tris_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_DiagonalUp_C,Recipe_Wall_Concrete_Tris_8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_DoorWalls_Normal_C,Recipe_Wall_Door_8x4_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_DoorWalls_Normal_C,Recipe_Wall_Door_8x4_03_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Doors_C,Recipe_Wall_Concrete_CDoor_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Doors_C,Recipe_Wall_Concrete_SDoor_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Doors_C,Recipe_Wall_Door_8x4_01_Steel_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Doors_C,Recipe_Wall_Door_8x4_03_Steel_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_WindowedWalls_C,Recipe_Wall_Window_8x4_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_WindowedWalls_C,Recipe_Wall_Window_8x4_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_WindowedWalls_C,Recipe_Wall_Window_8x4_03_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_WindowedWalls_C,Recipe_Wall_Window_8x4_04_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Windows_C,Recipe_Wall_Concrete_8x4_Window_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Windows_C,Recipe_Wall_Concrete_8x4_Window_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Windows_C,Recipe_Wall_Concrete_8x4_Window_03_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Windows_C,Recipe_Wall_Concrete_8x4_Window_04_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_WIndows_C,Recipe_SteelWall_8x4_Window_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_WIndows_C,Recipe_SteelWall_8x4_Window_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_WIndows_C,Recipe_SteelWall_8x4_Window_03_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_WIndows_C,Recipe_SteelWall_8x4_Window_04_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Gates_C,Recipe_SteelWall_8x4_Gate_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Gates_C,Recipe_BigGarageDoor_16x8_Steel_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_GateWalls_C,Recipe_Wall_Gate_8x4_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_GateWalls_C,Recipe_Gate_Automated_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_GateWalls_C,Recipe_BigGarageDoor_16x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Gates_C,Recipe_Wall_Concrete_Gate_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Concrete_Walls_Gates_C,Recipe_BigGarageDoor_16x8_Concrete_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Tilted_C,Recipe_WallSet_Steel_Angular_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Tilted_C,Recipe_WallSet_Steel_Angular_8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Tilted_C,Recipe_Wall_Steel_8x4_Corner_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Tilted_C,Recipe_Wall_Steel_8x8_Corner_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Tilted_C,Recipe_Wall_Steel_8x4_Corner_2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
CBG_Steel_Walls_Tilted_C,Recipe_Wall_Steel_8x8_Corner_2_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Tilted_Walls_C,Recipe_Wall_Orange_Angular_8x4_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Tilted_Walls_C,Recipe_Wall_Orange_Angular_8x8_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Tilted_Walls_C,Recipe_Wall_Orange_8x4_Corner_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Tilted_Walls_C,Recipe_Wall_Orange_8x8_Corner_01_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Tilted_Walls_C,Recipe_Wall_Orange_8x4_Corner_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
ResourceSink_Tilted_Walls_C,Recipe_Wall_Orange_8x8_Corner_02_C,BP_UnlockRecipe_C,docs_a81d250e96aa
