schematic_id,dependency_schematic_id,dependency_class,require_all,game_build_id
ResourceSink_SteelPipe_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_SteelBeam_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_BlackPowder_C,Research_Sulfur_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_Rotor_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_Quickwire_C,Research_Caterium_2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_ModularFrame_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_Fabric_C,Research_Mycelia_2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_CopperSheet_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_Biofuel_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_AILimiter_C,Research_Caterium_4_1_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_AILimiter_C,4_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_QuartzCrystal_C,Research_Quartz_1_1_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_QuartzCrystal_C,1_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_RifleAmmoTurbo_C,Research_Sulfur_5_2_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_RifleAmmoHoming_C,Research_Caterium_6_3_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_RebarStun_C,Research_Caterium_3_2_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_RebarShatter_C,Research_Quartz_2_1_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_RebarExplosive_C,Research_Sulfur_4_2_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_RadiationFilters_C,3_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_NobeliskPulse_C,Research_Quartz_3_4_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_NobeliskGas_C,Research_Mycelia_8_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_NobeliskCluster_C,Research_Sulfur_4_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_HealthPack_C,Research_AOrgans_2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_HealthPack_C,Research_Nutrients_4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_HealthPack_C,Research_Mycelia_5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_GasFilters_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
ResourceSink_Explosives_C,Research_Sulfur_3_1_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_AmmoPack_C,Research_ACarapace_2_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
ResourceSink_AdvancedAmmoPack_C,Research_Sulfur_4_1_C,BP_SchematicPurchasedDependency_C,False,docs_a81d250e96aa
Schematic_Alternate_InventorySlots2_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Wire2_C,Research_Caterium_0_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_UraniumCell1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_UraniumCell1_C,Research_Caterium_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_UraniumCell1_C,Research_Quartz_0_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_UraniumCell1_C,Research_Sulfur_0_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_TurboMotor1_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_TurboMotor1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Stator_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Stator_C,Research_Caterium_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Silica_C,Research_Quartz_1_2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Screw2_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Rotor_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ReinforcedSteelPlate_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ReinforcedIronPlate2_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ReinforcedIronPlate1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_RadioControlUnit1_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_RadioControlUnit1_C,Research_Caterium_4_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Quickwire_C,Research_Caterium_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Plastic1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_NuclearFuelRod1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_NuclearFuelRod1_C,Research_Quartz_1_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Motor1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Motor1_C,Research_Quartz_1_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ModularFrame_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_IngotSteel2_C,Schematic_Alternate_EnrichedCoal_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_IngotSteel2_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_IngotSteel1_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_IngotIron_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HighSpeedConnector_C,Research_Caterium_5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HighSpeedConnector_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HighSpeedConnector_C,Research_Quartz_0_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HeavyModularFrame_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HeatSink1_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Gunpowder1_C,Schematic_Alternate_EnrichedCoal_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ElectromagneticControlRod1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ElectromagneticControlRod1_C,Research_Caterium_4_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CrystalOscillator_C,Research_Quartz_2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CrystalOscillator_C,Research_Caterium_3_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CrystalOscillator_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Concrete_C,Research_Quartz_0_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Computer2_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Computer2_C,Research_Quartz_1_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Computer1_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Computer1_C,Research_Caterium_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Coal2_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Coal1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CircuitBoard2_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CircuitBoard2_C,Research_Caterium_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CircuitBoard1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CircuitBoard1_C,Research_Quartz_0_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Cable2_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Cable2_C,Research_Caterium_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Cable1_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Quartz_Purified_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Quartz_Fused_C,Research_Quartz_1_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Quartz_Fused_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_IronIngot_Leached_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_IronIngot_Basic_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CopperIngot_Tempered_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CopperIngot_Leached_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CateriumIngot_Tempered_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CateriumIngot_Leached_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SteelPipe_Molded_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SteelPipe_Iron_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SteelCastedPlate_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SteelBeam_Molded_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SteelBeam_Aluminum_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_AluminumRod_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_AILimiter_Plastic_C,Research_Caterium_4_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_AILimiter_Plastic_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_TurboPressureMotor_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_TurboBlendFuel_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SuperStateComputer_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SuperStateComputer_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SloppyAlumina_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_RadioControlSystem_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PlutoniumFuelUnit_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_OCSupercomputer_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_OCSupercomputer_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_InstantScrap_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_InstantScrap_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_InstantPlutoniumCell_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HeatFusedFrame_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_FertileUranium_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ElectricMotor_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_DilutedFuel_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CoolingDevice_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ClassicBattery_C,5_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_AutomatedMiner_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_AlcladCasing_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_WetConcrete_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_TurboHeavyFuel_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_TurboHeavyFuel_C,Schematic_Alternate_EnrichedCoal_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SteelRod_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SteelCanister_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_SteamedCopperSheet_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_RubberConcrete_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_RecycledRubber_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PureQuartzCrystal_C,Research_Quartz_1_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PureQuartzCrystal_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PureIronIngot_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PureCopperIngot_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PureCateriumIngot_C,Research_Caterium_0_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PureCateriumIngot_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PureAluminumIngot_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PolymerResin_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_PlasticSmartPlating_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HighSpeedWiring_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HighSpeedWiring_C,Research_Caterium_4_1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HeavyOilResidue_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_HeavyFlexibleFrame_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_FusedWire_C,Research_Caterium_0_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_FlexibleFramework_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ElectrodeCircuitBoard_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_ElectroAluminumScrap_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_DilutedPackagedFuel_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CopperRotor_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CopperAlloyIngot_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CokeSteelIngot_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CoatedIronPlate_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CoatedIronCanister_C,4_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_CoatedCable_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_BoltedFrame_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_AdheredIronPlate_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_RocketFuel_Nitro_C,Research_Sulfur_RocketFuel_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_IonizedFuel_Dark_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_IonizedFuel_Dark_C,Research_Sulfur_IonizedFuel_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Diamond_Turbo_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Diamond_Turbo_C,Research_Sulfur_TurboFuel_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Diamond_Pink_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Diamond_Petroleum_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Diamond_OilBased_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_Diamond_Cloudy_C,1_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_DarkMatter_Trap_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
Schematic_Alternate_DarkMatter_Crystallization_C,2_C,BP_SchematicPurchasedDependency_C,True,docs_a81d250e96aa
